NOMBRE_ESCUELA;FK_ID_COMUNA
ESCUELA EL SAUCE;LIMARÍ
ESCUELA CERRO TAMAYA;LIMARÍ
ESCUELA TRANQUE RECOLETA;LIMARÍ
ESCUELA ELVIRA DEL CARMEN OCHOA AVILES;LIMARÍ
ESCUELA VALLE HERMOSO;LIMARÍ
ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL;LIMARÍ
ESCUELA LA ARAUCANA;LIMARÍ
ESCUELA CANELILLA;LIMARÍ
ESCUELA SANTA CATALINA;LIMARÍ
ESCUELA BASICA EL GUINDO;LIMARÍ
ESCUELA CORDILLERA;LIMARÍ
ESCUELA BASICA GASPAR CABRALES;LIMARÍ
ESCUELA LAS LOMAS DE PUNILLA;LIMARÍ
ESCUELA CALETA EL TORO;LIMARÍ
COLEGIO SAN JUAN BAUTISTA;LIMARÍ
COLEGIO SANTA MARIA EUFRASIA;LIMARÍ
COLEGIO LA PROVIDENCIA;LIMARÍ
COLEGIO SAN VIATOR;LIMARÍ
COLEGIO AMALIA ERRAZURIZ;LIMARÍ
ESCUELA PARTICULAR EL ARRAYAN;LIMARÍ
LICEO AGRICOLA DE OVALLE TADEO PERRY BARN;LIMARÍ
ESCUELA SAMO ALTO;LIMARÍ
COLEGIO PICHASCA;LIMARÍ
ESCUELA BASICA DE FUNDINA;LIMARÍ
ES.BAS.SAN PEDRO DE RIO HURTADO;LIMARÍ
ESC.BASICA HIJOS DE EL CHANAR;LIMARÍ
ESCUELA BASICA LAS BREAS;LIMARÍ
ESCUELA BASICA TABAQUEROS;LIMARÍ
ESCUELA DOCTOR JOSE LUIS ARRANO;ELQUI
ESCUELA BASICA HUAMPULLA;LIMARÍ
ESCUELA BASICA LOS MAITENES DE SAMO ALTO;LIMARÍ
ESCUELA BASICA LA HUERTA;LIMARÍ
ESCUELA BASICA MORRILLOS;LIMARÍ
ESCUELA BASICA VADO DE MORRILLOS;LIMARÍ
ESCUELA EL ESPINAL DE RIO HURTADO;LIMARÍ
ESCUELA BASICA EL ROMERAL;LIMARÍ
ESCUELA BASICA ESTANCIA EL SAUCE;LIMARÍ
ESCUELA BASICA DE SERON;LIMARÍ
ESC.BASICA DOMINGO SANTA MARIA GONZALEZ;ELQUI
ESCUELA LOS MAITENES DE SERON;LIMARÍ
ESCUELA EL PALQUI;LIMARÍ
COLEGIO REPUBLICA DE CHILE;LIMARÍ
ESCUELA HUATULAME;LIMARÍ
LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA;LIMARÍ
ESC.CONCENTRACION FRONTERIZA DE TULAHUEN;LIMARÍ
ESCUELA BASICA WENCESLAO VARGAS;LIMARÍ
ESCUELA EL MAQUI;LIMARÍ
ESCUELA FRONTERA LAS RAMADAS;LIMARÍ
ESCUELA EL MAITEN;LIMARÍ
ESCUELA DE HUANILLA;LIMARÍ
ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE;LIMARÍ
ESCUELA SOL DE LAS PRADERAS;LIMARÍ
ESCUELA BASICA LA UNION;LIMARÍ
ESCUELA BASICA EL TAYAN;LIMARÍ
ESCUELA GUSTAVO CONTRERAS CASTRO;LIMARÍ
ESCUELA NUEVA ESPERANZA DE PEJERREYES;LIMARÍ
ESCUELA LOS CLONQUIS;LIMARÍ
ESCUELA BUENAVENTURA;LIMARÍ
ESCUELA SOL DEL CUYANO;LIMARÍ
ESCUELA DE FLOR DEL VALLE;LIMARÍ
ESCUELA JUNTAS;LIMARÍ
ESCUELA BASICA COLLIGUAY;LIMARÍ
ESCUELA HEROES DE CHILE;LIMARÍ
ESCUELA BASICA PABLO NERUDA;LIMARÍ
ESCUELA BASICA HACIENDA VALDIVIA;LIMARÍ
COLEGIO RIO GRANDE;LIMARÍ
ESCUELA MARCELA PAZ;LIMARÍ
ESCUELA SANTA BERNARDITA;LIMARÍ
ESCUELA CARMELA PRAT;LIMARÍ
ESCUELA INES DE SUAREZ;LIMARÍ
ESCUELA ESPERANZA DE HUANA;LIMARÍ
ESCUELA PROFESOR MANUEL ORTIZ QUINTANA;LIMARÍ
ESCUELA CHILECITO;LIMARÍ
ESCUELA LOS PERALES DE CAMPANARIO;LIMARÍ
ESCUELA PARTICULAR CERRILLOS DE RAPEL;LIMARÍ
LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS;LIMARÍ
ESCUELA BASICA AMERICA;LIMARÍ
ESCUELA ALEJANDRO CHELEN ROJAS;LIMARÍ
ESCUELA BASICA JUANITA FERNANDEZ SOLAR;LIMARÍ
ESCUELA JUAN LUIS SAN FUENTES;LIMARÍ
ESCUELA BASICA ARTURO PEREZ CANTO;LIMARÍ
ESCUELA BASICA PEDRO DE VALDIVIA;LIMARÍ
ESCUELA LOS MORALES;LIMARÍ
ESCUELA REBECA MATTE DE INIGUEZ;LIMARÍ
ESCUELA ESTRELLA DE BELEN;LIMARÍ
ESCUELA BASICA VIOLETA PARRA SANDOVAL;LIMARÍ
ESCUELA BASICA DANIEL BARROS GREZ;LIMARÍ
ESCUELA AMERICA DE SUR;LIMARÍ
ESCUELA BASICA REBECA PONCE DE LEON V.;LIMARÍ
ESCUELA BASICA CAMILO HENRIQUEZ GONZALEZ;LIMARÍ
ESCUELA BASICA LUIS ENRIQUE BOU PEREZ;LIMARÍ
ESCUELA BASICA ROSITA OHIGGINS;LIMARÍ
ESCUELA BASICA PEDRO LIRA RENCORET;LIMARÍ
ESCUELA BASICA CLAUDIO MATTE;LIMARÍ
ESCUELA BASICA BENJAMIN VICUNA MACKENNA;LIMARÍ
ESCUELA LA VARIOLA;LIMARÍ
ESCUELA BASICA CAUPOLICAN;LIMARÍ
ESCUELA BASICA BOSQUE DE QUILLAY;LIMARÍ
ESCUELA PARTICULAR LOS SAPOS;LIMARÍ
ESCUELA PARTICULAR RINCON DE LAS CHILCAS;LIMARÍ
ESCUELA PARTICULAR EL DURAZNO;LIMARÍ
ESCUELA PARTICULAR LA COLORADA;LIMARÍ
ESCUELA BELGICA;LIMARÍ
ESCUELA BASICA LA HIGUERA DE QUILE;LIMARÍ
ESCUELA BASICA ELENA CAFFARENA;LIMARÍ
ESCUELA CAMPO LINDO;LIMARÍ
ESCUELA CHALINGA;LIMARÍ
ESCUELA LOS CANELOS;LIMARÍ
ESCUELA HIJOS DEL PERAL;LIMARÍ
ESCUELA TABALI;LIMARÍ
ESCUELA LOS AZAHARES DE CERRO BLANCO;LIMARÍ
ESC.BASICA SAN ANTONIO DE LA VILLA;LIMARÍ
ESCUELA LOS TRIGOS;LIMARÍ
ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA;LIMARÍ
ESCUELA RINCON DE LA CALERA;LIMARÍ
ESCUELA LOS ACACIOS;LIMARÍ
ESCUELA BASICA VILLA LOS QUILES;LIMARÍ
ESCUELA BASICA GRANEROS;LIMARÍ
ESCUELA LOS NOGALES;LIMARÍ
ESCUELA SAN ANTONIO DE PADUA;LIMARÍ
ESCUELA UNION CAMPESINA;LIMARÍ
ESCUELA LAS CRUCES;LIMARÍ
ESCUELA BEATRIZ VEGA VEGA;LIMARÍ
ESCUELA SALALA;LIMARÍ
ESCUELA EL ESPINAL;LIMARÍ
ESCUELA ALCONES BAJOS;LIMARÍ
ESCUELA ALMENDRO DE QUILE;LIMARÍ
ESCUELA PADRE PABLO DIEHL HARTMAN;LIMARÍ
ESCUELA SOL NACIENTE;LIMARÍ
ESCUELA TERESITA DE LOS ANDES;LIMARÍ
ESCUELA AURORA DE CHILE;LIMARÍ
ESCUELA LA CEBADAS;LIMARÍ
ESCUELA LA CALERA DE SAN JULIAN;LIMARÍ
ESCUELA BASICA LOS CIENAGOS;LIMARÍ
ESCUELA PATRICIO ZEBALLOS;LIMARÍ
ESCUELA EL AJIAL DE QUILE;LIMARÍ
ESCUELA VILLA LOS CORRALES;LIMARÍ
ESCUELA PORTEZUELOS BLANCOS;LIMARÍ
ESCUELA EL CIENAGO;LIMARÍ
COLEGIO PARTICULAR SALI HOCHSCHILD;LIMARÍ
ESCUELA PARTICULAR EL LLANITO;LIMARÍ
ESCUELA ALGARROBO DE HORNILLOS;LIMARÍ
ESCUELA PARTICULAR EL TENIENTE;LIMARÍ
ESCUELA BASICA MUNICIPAL DE ADULTOS;CHOAPA
LICEO BICENTENARIO DE EXCELENCIA LICEO DOMINGO ORTIZ DE ROZAS;CHOAPA
LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES;CHOAPA
ESCUELA BASICA VALLE DEL CHOAPA;CHOAPA
ESCUELA JUAN CARRASCO RISCO;CHOAPA
ESCUELA BASICA SAN RAFAEL DE ROZAS;CHOAPA
ESCUELA BASICA JORGE ARACENA RAMOS;CHOAPA
ESCUELA BASICA CLEMENCIA VILLARROEL;CHOAPA
ESCUELA BASICA CAMILO HENRIQUEZ;CHOAPA
ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA;CHOAPA
ESCUELA BASICA GRACIELA DIAZ ALLENDE;CHOAPA
ESCUELA BASICA MATANCILLA;CHOAPA
ESCUELA BASICA CHOAPA LINDO;CHOAPA
ESCUELA BASICA VILLA LOS NARANJOS;CHOAPA
ESCUELA BASICA TUNGA SUR;CHOAPA
ESCUELA BASICA ASIENTO VIEJO;CHOAPA
ESCUELA BASICA LAS CHINCHILLAS DE COCOU;CHOAPA
COLEGIO SANTA TERESA;CHOAPA
LICEO PARTICULAR LUIS ALBERTO VERA;CHOAPA
ESCUELA PARTICULAR LAS CANAS;CHOAPA
ESCUELA PARTICULAR QUEBRADA EL PERAL;CHOAPA
ESCUELA PARTICULAR CANELILLO ALTO;CHOAPA
ESCUELA PARTICULAR RINCON DEL ROMERO;CHOAPA
ESCUELA PARTICULAR CAREN;CHOAPA
ESCUELA PARTICULAR EL LANCO;CHOAPA
ESCUELA PARTICULAR ILTA;CHOAPA
ESCUELA PARTICULAR 18 DE SEPTIEMBRE;CHOAPA
ESCUELA PARTICULAR HERMINIA RAMOS;CHOAPA
ESCUELA PARTICULAR EL SOCAVON;CHOAPA
ESCUELA PARTICULAR LA CAPILLA;CHOAPA
ESCUELA PARTICULAR RINCON DE TUNGA;CHOAPA
ESCUELA MANUEL JOSE IRARRAZAVAL;CHOAPA
ESCUELA PARTICULAR QUILLAICILLO;CHOAPA
ESCUELA PARTICULAR CUYUNTAGUA;CHOAPA
ESCUELA PARTICULAR MACUCO;CHOAPA
LICEO DE SALAMANCA;CHOAPA
ESCUELA MATILDE SALAMANCA;CHOAPA
ESCUELA BASICA DIAGUITAS DE CHALINGA;CHOAPA
ESCUELA TRANQUILLA;CHOAPA
ESCUELA BASICA BERTA HIDALGO BARAHONA;CHOAPA
ESCUELA EL TAMBO;CHOAPA
ESCUELA BASICA CHILLEPIN;CHOAPA
ESCUELA BASICA GUISELA GAMBOA SALINAS;CHOAPA
ESCUELA ZAPALLAR;CHOAPA
ESCUELA COIRON;CHOAPA
ESCUELA BASICA QUELEN BAJO;CHOAPA
ESC.BASICA GUILLERMO BARRIOS VARGAS;CHOAPA
ESCUELA BASICA JULIO ECHAVARRIA;CHOAPA
ESCUELA BASICA SAN AGUSTIN;CHOAPA
ESCUELA BASICA PANGUESILLO;CHOAPA
ESCUELA LOS CORRALES;CHOAPA
COLEGIO PARTICULAR SAN FRANCISCO DE ASIS;CHOAPA
ESCUELA PARTICULAR HUANQUE;CHOAPA
ESCUELA PARTICULAR EL PALQUIAL;CHOAPA
ESCUELA PARTICULAR LAS JARILLAS;CHOAPA
ESCUELA PARTICULAR CAJON DE QUELEN;CHOAPA
ESCUELA MUNICIPAL COLLIGUAY;CHOAPA
ESCUELA PARTICULAR MANQUEHUA;CHOAPA
ESCUELA PARTICULAR PUNTA NUEVA;CHOAPA
ESCUELA PARTICULAR PLANTA PELADEROS;CHOAPA
ESCUELA PARTICULAR VALLE CAMISAS;CHOAPA
LICEO NICOLAS FEDERICO LOHSE VARGAS;CHOAPA
COLEGIO DIEGO DE ALMAGRO;CHOAPA
ESCUELA BASICA ERCOLE BENCINI;CHOAPA
ESCUELA BASICA TERESA CANNON DE B.;CHOAPA
ESCUELA BASICA PABLO BARRIOLHET;CHOAPA
ESCUELA BASICA FORJADORES DE CHILE;CHOAPA
ESCUELA LOS MAQUIS;CHOAPA
ESCUELA CLARA VIAL ORREGO;CHOAPA
ESCUELA TILAMA;CHOAPA
ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN;CHOAPA
ESCUELA;CHOAPA
ESCUELA BASICA EL QUELON;CHOAPA
ESCUELA BASICA EL MANZANO;CHOAPA
ESCUELA PARTICULAR DIVINA PROVIDENCIA;CHOAPA
ESCUELA PARTICULAR CULIMO;CHOAPA
ESCUELA PARTICULAR MINA LAS VACAS;CHOAPA
ESCUELA PARTICULAR EL ROMERO;CHOAPA
ESCUELA PARTICULAR INFIERNILLO;CHOAPA
ESCUELA PARTICULAR MAIMALICAN;CHOAPA
ESCUELA BASICA HECTOR JORQUERA VALENCIA;CHOAPA
ESCUELA BASICA JUAN ANTONIO RIOS;CHOAPA
ESC.BASICA MERCEDES MARIN DEL SOLAR;CHOAPA
ESCUELA BASICA CARQUINDANO;CHOAPA
ESCUELA BASICA JABONERIA;CHOAPA
ESCUELA BASICA CANELA ALTA;CHOAPA
ESCUELA BASICA MINCHA NORTE;CHOAPA
ESCUELA BASICA ATELCURA ALTA;CHOAPA
ESCUELA BASICA POZA HONDA;CHOAPA
ESCUELA BASICA SARGENTO ALDEA;CHOAPA
ESCUELA BASICA LOS POZOS;CHOAPA
ESCUELA VIOLETA PARRA;CHOAPA
ESC.BASICA CARLOS VIAL ESPANTOSO;CHOAPA
ESCUELA BASICA JOSE MIGUEL CARRERA;CHOAPA
ESCUELA BASICA BALDOMERO LILLO FIGUEROA;CHOAPA
ESCUELA LA CORTADERA;CHOAPA
ESCUELA BASICA MARTA BRUNETT;CHOAPA
ESCUELA BASICA GABRIELA MISTRAL;CHOAPA
ESCUELA BASICA SALVADOR REYES;CHOAPA
ESCUELA PARTICULAR EL CHILCAL;CHOAPA
ESCUELA PARTICULAR CANELILLA;CHOAPA
ESCUELA PARTICULAR LOS TOMES;CHOAPA
COLEGIO PARTICULAR SANTA MARIA;QUILLOTA
CENTRO DE EDUCACION DE ADULTOS LA LIGUA;QUILLOTA
LICEO PULMAHUE DE LA LIGUA;QUILLOTA
ESCUELA REPUBLICA DE VENEZUELA;QUILLOTA
ESCUELA DIEGO PORTALES;QUILLOTA
ESCUELA COMUNIDADES DE VALLE HERMOSO;QUILLOTA
ESCUELA ANGEL MENAY;QUILLOTA
ESC. BASICA LOS HORNOS DE HUAQUEN;QUILLOTA
ESC. BASICA CASAS VIEJAS DE LONGOTOMA;QUILLOTA
ESCUELA BASICA POZA VERDE;QUILLOTA
ESC.BASICA LAS CASAS DE HUAQUEN;QUILLOTA
CARMEN SANCHEZ ARAYA;QUILLOTA
ESCUELA BASICA LOS MOLLES;QUILLOTA
ESCUELA BASICA PUYANCON;QUILLOTA
ESCUELA BASICA HORTENCIA POWELL S.;QUILLOTA
ESCUELA MINISTRO GOMEZ MILLAS;QUILLOTA
ESCUELA BASICA CARLOS ARIZTIA RUIZ;QUILLOTA
ESCUELA LA CANELA;QUILLOTA
ESCUELA BASICA QUEBRADILLA;QUILLOTA
ESCUELA BASICA PICHICUY;QUILLOTA
ESCUELA ENRIQUE DOLL ROJAS;QUILLOTA
ESCUELA FERNANDO GARCIA OLDINI;QUILLOTA
LICEO JOSE MANUEL BORGONO NUNEZ;QUILLOTA
LICEO CORDILLERA;QUILLOTA
ESCUELA BASICA NEFTALI REYES B.;QUILLOTA
ESCUELA BASICA VILLA SANTA ANA;QUILLOTA
ESCUELA EDUARDO FREI MONTALVA;QUILLOTA
ESCUELA BASICA EL CRUCERO;QUILLOTA
ESCUELA BASICA G-24;QUILLOTA
ESCUELA BASICA LOS ALAMOS EL SOBRANTE;QUILLOTA
ESCUELA BASICA BENANCIO PEREZ;QUILLOTA
ESCUELA HOGAR FRONTERIZA DE CHALACO;QUILLOTA
ESCUELA BASICA PEDEGUA;QUILLOTA
ESCUELA PARTICULAR JUAN PABLO II;QUILLOTA
COL. CATOLICO PDTE.MANUEL MONTT;QUILLOTA
COLEGIO SAGRADO CORAZON;QUILLOTA
LICEO Y ESCUELA MUNICIPAL;QUILLOTA
ESCUELA HANS WENKE MENGERS;QUILLOTA
ESCUELA BASICA VALLE DE ARTIFICIO;QUILLOTA
ESCUELA BASICA LA FRONTERA DE ALICAHUE;QUILLOTA
ESCUELA ESTER SILVA SOMARRIVA BARTOLILLO;QUILLOTA
ESCUELA BASICA SAN LORENZO;QUILLOTA
ESCUELA BASICA LA VINA;QUILLOTA
ESCUELA BASICA G-45;QUILLOTA
ESCUELA BASICA LOS ANGELES;QUILLOTA
ESCUELA BASICA G-47;QUILLOTA
LICEO BICENTENARIO DE ZAPALLAR;QUILLOTA
COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO;QUILLOTA
ESCUELA BALNEARIO CACHAGUA;QUILLOTA
ESCUELA BASICA AURELIO DURAN ALMENDRO;QUILLOTA
COLEGIO PARROQUIAL FRANCISCO DIDIER;QUILLOTA
ESCUELA PAPUDO;QUILLOTA
ESCUELA RURAL PULLALLY;QUILLOTA
LICEO MAXIMILIANO SALAS MARCHAN;LOS ANDES
LICEO COMERCIAL DE LOS ANDES;LOS ANDES
LICEO BICENTENARIO TÉCNICO AMANCAY;LOS ANDES
LICEO REPUBLICA ARGENTINA;LOS ANDES
LICEO POLITECNICO AMERICA;LOS ANDES
ESCUELA JOHN KENNEDY;LOS ANDES
ESCUELA FERROVIARIA;LOS ANDES
ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA;LOS ANDES
C.E.I.A DR. OSVALDO ROJAS GONZALEZ;LOS ANDES
ESCUELA BASICA RIO BLANCO;LOS ANDES
ESCUELA JUAN GOMEZ MILLAS;LOS ANDES
LICEO PARTICULAR MIXTO LOS ANDES;LOS ANDES
COLEGIO MARIA AUXILIADORA;LOS ANDES
ESCUELA PARTICULAR SAN JOSE;LOS ANDES
ESCUELA PARTICULAR HUMBERTO CASARINO;LOS ANDES
LICEO SANTA CLARA;LOS ANDES
ESCUELA PARTICULAR JEAN PIAGET;LOS ANDES
ESCUELA PARTICULAR N°27 EDÉN DEL NIÑO;LOS ANDES
COLEGIO ALCAZAR;LOS ANDES
INSTITUTO CHACABUCO;LOS ANDES
COLEGIO MARIA MONTESSORI;LOS ANDES
COLEGIO PARTICULAR BREGA COLLEGE;LOS ANDES
ESC. BASICA SILVIO ZENTENO VERGARA;LOS ANDES
ESCUELA LO CALVO;LOS ANDES
ESCUELA BÁSICA PADRE HUMBERTO MUÑOZ R.;LOS ANDES
ESCUELA INCLUSIVA SAN LORENZO;LOS ANDES
ESCUELA HERMANO FERNANDO DE LA FUENTE;LOS ANDES
ESCUELA RIO COLORADO;LOS ANDES
ESCUELA EL COBRE;LOS ANDES
ESCUELA SAN FRANCISCO;LOS ANDES
ESCUELA EL CORAZON;LOS ANDES
ESCUELA BÁSICA LIBERTAD;LOS ANDES
ESCUELA BASICA MARIA ISABEL DE BROWN;LOS ANDES
ESCUELA BASICA LA PAMPILLA;LOS ANDES
ESCUELA BASICA PEDRO AGUIRRE CERDA;LOS ANDES
ESCUELA VICTOR KOERNER;LOS ANDES
ESCUELA BASICA CRISTO REDENTOR;LOS ANDES
ESCUELA BASICA VALLE ALEGRE;LOS ANDES
INSTITUTO AGRICOLA PASCUAL BABURIZZA;LOS ANDES
CENTRO DE FORMACIÓN ACADÉMICA PERFECTO DE LA FUENTE DEL VILLAR;LOS ANDES
ESCUELA BASICA EMIGDIO GALDAMES ROBLES;LOS ANDES
ESCUELA BASICA MANUEL LEON SALINAS;LOS ANDES
LICEO PARROQUIAL TERESITA DE LOS ANDES;LOS ANDES
LICEO DOCTOR ROBERTO HUMERES O.;LOS ANDES
LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;LOS ANDES
LICEO BICENTENARIO CORINA URBINA VILLANUEVA;LOS ANDES
LICEO SAN FELIPE;LOS ANDES
ESCUELA BASICA BERNARDO O HIGGINS R.;LOS ANDES
ESCUELA MANUEL RODRIGUEZ ERDOIZA;LOS ANDES
ESCUELA BASICA JOSE DE SAN MARTIN;LOS ANDES
ESCUELA JOHN F KENNEDY;LOS ANDES
ESCUELA JOSÉ ANTONIO MANSO DE VELASCO;LOS ANDES
ESCUELA ALMENDRAL;LOS ANDES
ESCUELA BUEN PASTOR;LOS ANDES
ESCUELA CARMELA CARVAJAL DE PRAT;LOS ANDES
ESCUELA 21 DE MAYO;LOS ANDES
ESCUELA BUCALEMITO;LOS ANDES
ESCUELA HERIBERTO BERMUDEZ CRUZ;LOS ANDES
ESCUELA MATEO COKLJAT K;LOS ANDES
ESCUELA BASICA CAROLINA OCAMPO GARCIA;LOS ANDES
ESCUELA JOSE BERNARDO SUAREZ;LOS ANDES
INSTITUTO ABDON CIFUENTES;LOS ANDES
COLEGIO ASSUNTA PALLOTA;LOS ANDES
COLEGIO SANTA JUANA DE ARCO;LOS ANDES
COLEGIO JOSE AGUSTIN GOMEZ;LOS ANDES
COLEGIO ALONSO DE ERCILLA;LOS ANDES
COLEGIO PARTICULAR PUMANQUE;LOS ANDES
ESCUELA AGRICOLA DE SAN FELIPE;LOS ANDES
LICEO MANUEL MARIN;LOS ANDES
LICEO RINCONADA DE SILVA;LOS ANDES
ESCUELA PASO HISTORICO EL TARTARO;LOS ANDES
ESCUELA RENACER;LOS ANDES
ESCUELA SAN ALBERTO;LOS ANDES
ESCUELA ALEJANDRINA CARVAJAL ASPEE;LOS ANDES
ESCUELA EDUARDO BECERRA BASCUNAN;LOS ANDES
ESCUELA MARIA LEIVA DE IBANEZ;LOS ANDES
ESCUELA EL AVE MARIA;QUILLOTA
ESC. BAS. GASTON ORMAZABAL CABRERA;LOS ANDES
ESCUELA CATAN DABIKE;LOS ANDES
COLEGIO MARIE POUSSEPIN;LOS ANDES
LICEO DARIO SALAS;LOS ANDES
ESCUELA GUILLERMO BANADOS HONORATO;LOS ANDES
ESCUELA LA HIGUERA;LOS ANDES
ESCUELA SANTA FILOMENA;LOS ANDES
ESCUELA BASICA AURORA VELASCO PEREZ;LOS ANDES
ESCUELA JULIO TEJEDOR ZUNIGA;LOS ANDES
COLEGIO BICENTENARIO SANTA MARÍA DE ACONCAGUA;LOS ANDES
ESCUELA INDEPENDENCIA;LOS ANDES
ESCUELA EMA LOBOS REYES;LOS ANDES
ESCUELA BASICA FRAY CAMILO HENRIQUEZ;LOS ANDES
ESCUELA BASICA VINA ERRAZURIZ;LOS ANDES
ESCUELA JORGE BARROS BEAUCHEF;LOS ANDES
LICEO BICENTENARIO LICEO POLITECNICO LLAY LLAY;LOS ANDES
ESCUELA AGUSTIN EDWARDS;LOS ANDES
ESCUELA HEROES DE IQUIQUE;LOS ANDES
ESCUELA NACIONES UNIDAS;LOS ANDES
ESCUELA ELISA LATTAPIAT VARGAS;LOS ANDES
ESCUELA HERMINIA ORTEGA DE CROXATO;LOS ANDES
ESCUELA BASICA EL PORVENIR;LOS ANDES
ESCUELA LAS PALMAS;LOS ANDES
ESCUELA LAS PENAS;LOS ANDES
ESCUELA LAS VEGAS;LOS ANDES
ESCUELA JORGE PRIETO LETELIER;LOS ANDES
LICEO MENESIANO SAGRADO CORAZON;LOS ANDES
COLEGIO SALVADOR GONZALEZ;LOS ANDES
ESC.PARTICULAR MARIA LETELIER DE PRIETO;LOS ANDES
ESCUELA MARIA TERESA DEL CANTO;LOS ANDES
ESCUELA SAN JOSE DE CATEMU;LOS ANDES
LICEO BICENTENARIO POLIVALENTE FERNANDO SILVA CASTELLÓN;LOS ANDES
ESC REBECA JOHNSON GARCIA-HUIDOBRO;LOS ANDES
ESCUELA BASICA EL NILHUE;LOS ANDES
ESCUELA BASICA LOS CERRILLOS;LOS ANDES
ESCUELA BASICA SANTA MARGARITA;LOS ANDES
COLEGIO PARTICULAR CALIFORNIA;LOS ANDES
ESCUELA AGRICOLA SALESIANA F. HUIDOBRO;LOS ANDES
LICEO SANTIAGO ESCUTI ORREGO;QUILLOTA
COLEGIO VALLE DE QUILLOTA;QUILLOTA
LICEO COMERCIAL DE QUILLOTA;QUILLOTA
COLEGIO ROBERTO MATTA;QUILLOTA
ESCUELA BASICA CANADA;QUILLOTA
ESCUELA SUPERIOR Nº 1;QUILLOTA
COLEGIO REPÚBLICA DE MÉXICO;QUILLOTA
COLEGIO BICENTENARIO ARAUCO;QUILLOTA
ESCUELA NUESTRO MUNDO;QUILLOTA
ESCUELA BASICA ABEL GUERRERO AGUIRRE;QUILLOTA
COLEGIO CUMBRES DE BOCO;QUILLOTA
ESCUELA BASICA LA PALMA;QUILLOTA
ESCUELA CRISTINA DURAN;QUILLOTA
ESCUELA BASICA LAS PATAGUAS;QUILLOTA
COLEGIO FRANCISCO DE MIRANDA;QUILLOTA
COLEGIO NIÑO JESUS DE PRAGA;QUILLOTA
ESCUELA PART. SAGRADOS CORAZONES;QUILLOTA
COLEGIO SAN PEDRO NOLASCO DE QUILLOTA;QUILLOTA
ESCUELA PARTICULAR INDUSTRIAL E. BERTELSEN TEMPLE;QUILLOTA
CTRO. DE ESTUDIOS PARA JOVENES Y ADULTOS EDUCACION PARA TODOS;QUILLOTA
COL.NTRA.SEÑORA DEL HUERTO;QUILLOTA
INSTITUTO RAFAEL ARIZTIA;QUILLOTA
COLEGIO INGLES DE QUILLOTA;QUILLOTA
COLEGIO ROBERT AND ROSE;QUILLOTA
COLEGIO LEONARDO DA VINCI;QUILLOTA
COLEGIO MARIA ALONSO CHACON;QUILLOTA
COLEGIO BOLONIA;QUILLOTA
ESCUELA BASICA;QUILLOTA
COLEGIO DOMINGO SANTA CRUZ WILSON;QUILLOTA
LICEO SAN ISIDRO;QUILLOTA
LICEO PEDRO DE VALDIVIA;QUILLOTA
ESCUELA BASICA JOSEFINA HUICI;QUILLOTA
ESCUELA BASICA IRMA SAPIAIN;QUILLOTA
LICEO BICENTENARIO COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO;QUILLOTA
ESCUELA BASICA PALESTINA;QUILLOTA
ESCUELA BASICA SANTA ROSA DEL HUERTO;QUILLOTA
ESCUELA BASICA EL LIBERTADOR;QUILLOTA
ESCUELA BASICA VILLA LA FLORIDA;QUILLOTA
LICEO PARTICULAR SAN JOSE;QUILLOTA
COLEGIO TERESA BROWN DE ARIZTIA;QUILLOTA
COLEGIO SAULO DE TARSO;QUILLOTA
COLEGIO LUCERO;QUILLOTA
COLEGIO JOHN CRANE;QUILLOTA
LICEO INDUSTRIAL A-16 OSCAR CORONA BARAHO;QUILLOTA
LICEO MUNICIPAL JUAN RUSQUE PORTAL;QUILLOTA
COLEGIO EL MELÓN;QUILLOTA
ESCUELA BASICA ULDA ARACENA GONZALEZ;QUILLOTA
ESCUELA BASICA LA PENA;QUILLOTA
COLEGIO CARMELITA FELIPE CORTÉS;QUILLOTA
COLEGIO SANTA ISABEL;QUILLOTA
LICEO MUNICIPAL LUIS LABORDA;QUILLOTA
ESCUELA ADRIANA RIQUELME NUNEZ;QUILLOTA
ESCUELA MONICA HURTADO EDWARDS;QUILLOTA
ESCUELA ANA JESUS IBACACHE;QUILLOTA
ESCUELA BASICA BENJAMIN MATTE LARRAIN;QUILLOTA
ESCUELA BASICA LA SOMBRA;QUILLOTA
ESCUELA BASICA RABUCO;QUILLOTA
ESCUELA BASICA CALIXTO OVALLE URZUA;QUILLOTA
ESCUELA MONTE CARMELO;QUILLOTA
ESCUELA BASICA LOS TILOS DE HUALCAPO;QUILLOTA
LICEO DE LIMACHE;QUILLOTA
ESCUELA COEDUC TTE HERNAN MERINO CORREA;QUILLOTA
